Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
10412.0,0.0,317.304,-64.1004,573.054,366.0,-9.6763,415.258,429.875,38.3082,287.329,495.768,208.619,138.213,468.169,146.724,196.607,553.747,223.123,108.626,459.04,280.676,84.0724,475.267,326.257,51.8926
10413.0,0.0,317.468,-63.9479,573.006,367.186,-9.34267,415.681,431.415,38.4894,288.185,498.682,208.591,138.949,470.74,146.708,197.857,557.048,222.722,108.925,462.315,280.526,83.461,479.004,325.74,51.3667
10414.0,0.0,317.7,-63.6883,572.932,367.956,-9.27802,415.79,432.435,38.7227,288.947,501.501,208.25,140.14,472.979,146.504,199.107,560.14,222.616,108.882,465.509,280.118,84.1753,482.389,325.076,51.0072
10415.0,0.0,317.898,-63.4204,572.857,368.321,-9.51577,415.726,434.31,38.6469,289.287,504.256,208.553,140.836,475.306,146.455,200.282,563.271,222.267,108.996,468.549,279.998,84.1424,485.217,324.322,50.3975
10416.0,0.0,318.081,-63.2103,572.761,369.045,-9.53298,416.163,435.978,38.7131,290.11,506.745,208.342,141.738,477.153,146.535,200.923,565.902,221.965,108.856,471.034,279.68,84.1257,487.806,323.209,50.7607
10417.0,0.0,318.198,-62.9253,572.608,370.064,-9.26821,416.956,437.217,38.945,291.184,509.748,208.555,142.614,479.202,146.479,201.65,568.652,222.03,108.596,473.633,279.408,84.5589,491.142,322.893,49.6216
10418.0,0.0,318.5,-62.5312,572.454,370.991,-8.96628,417.479,438.867,38.9426,291.834,511.957,208.682,143.328,481.036,146.751,202.97,571.406,221.959,108.201,476.685,279.318,84.3482,493.175,322.004,49.4309
10419.0,0.0,318.65,-62.3541,572.379,371.739,-8.7777,417.513,440.23,38.8803,292.389,514.377,208.709,143.955,482.901,146.647,202.985,573.871,222.049,108.193,478.606,279.114,84.7303,495.905,321.264,49.1791
10420.0,0.0,318.788,-62.1599,572.309,372.152,-8.7916,417.108,441.408,38.8274,292.965,516.578,208.792,144.874,484.874,146.605,204.0895,576.439,222.0,107.483,481.326,278.85,84.7282,497.634,320.574,47.7919
10421.0,0.0,318.88,-61.9145,572.241,372.745,-8.70728,416.872,442.397,38.9327,293.542,518.823,208.953,144.832,486.641,146.499,205.194,578.757,222.039,106.927,483.333,278.619,85.3305,499.315,319.644,46.4551
10422.0,0.0,319.021,-61.6155,572.18,373.458,-8.52931,416.943,443.324,38.9158,294.026,520.869,208.919,145.716,488.064,146.482,205.472,580.697,222.17,106.07,485.265,278.139,84.2058,501.051,318.652,45.8553
